Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2011","2011","kilotonnes","53710.8193","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2012","2012","kilotonnes","51701.1983","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2013","2013","kilotonnes","47379.5998","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","46791.8076","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2015","2015","kilotonnes","48002.102","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2016","2016","kilotonnes","49051.2225","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2017","2017","kilotonnes","49758.3259","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2018","2018","kilotonnes","51159.5647","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2019","2019","kilotonnes","52388.8043","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2020","2020","kilotonnes","52133.9675","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1961","1961","kilotonnes","135382.1528","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1962","1962","kilotonnes","136744.4482","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1963","1963","kilotonnes","137250.442","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1964","1964","kilotonnes","144070.0865","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1965","1965","kilotonnes","145530.203","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1966","1966","kilotonnes","154492.161","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1967","1967","kilotonnes","159714.4886","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1968","1968","kilotonnes","164616.245","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1969","1969","kilotonnes","167709.4778","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1970","1970","kilotonnes","168915.1952","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1971","1971","kilotonnes","168834.7194","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1972","1972","kilotonnes","169996.7415","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1973","1973","kilotonnes","172387.1507","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1974","1974","kilotonnes","175581.0418","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1975","1975","kilotonnes","174799.7888","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1976","1976","kilotonnes","174160.277","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1977","1977","kilotonnes","174284.2263","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1978","1978","kilotonnes","179250.3988","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1979","1979","kilotonnes","181073.4519","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1980","1980","kilotonnes","183384.7996","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1981","1981","kilotonnes","186636.4151","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1982","1982","kilotonnes","192214.2859","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1983","1983","kilotonnes","195996.5103","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1984","1984","kilotonnes","198090.084","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1985","1985","kilotonnes","201921.1456","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1986","1986","kilotonnes","208834.901","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1987","1987","kilotonnes","207730.845","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1988","1988","kilotonnes","209094.7617","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1989","1989","kilotonnes","209076.7731","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1990","1990","kilotonnes","213020.2812","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1991","1991","kilotonnes","210485.7386","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1992","1992","kilotonnes","219403.601","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1993","1993","kilotonnes","221497.5098","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1994","1994","kilotonnes","223951.4907","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1995","1995","kilotonnes","226481.3157","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1996","1996","kilotonnes","225128.5246","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1997","1997","kilotonnes","219284.5269","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1998","1998","kilotonnes","223302.6766","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","1999","1999","kilotonnes","226366.4816","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2000","2000","kilotonnes","228957.2623","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2001","2001","kilotonnes","229858.0162","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2002","2002","kilotonnes","233011.7635","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2003","2003","kilotonnes","237542.2063","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2004","2004","kilotonnes","239626.3095","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2005","2005","kilotonnes","242538.6838","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2006","2006","kilotonnes","247813.7362","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2007","2007","kilotonnes","251046.1566","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2008","2008","kilotonnes","252988.052","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2009","2009","kilotonnes","267688.7718","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2010","2010","kilotonnes","264899.9525","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2011","2011","kilotonnes","263959.8917","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2012","2012","kilotonnes","264432.1348","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2013","2013","kilotonnes","263333.1237","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2014","2014","kilotonnes","264569.9613","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2015","2015","kilotonnes","263363.0777","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2016","2016","kilotonnes","262476.0765","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2017","2017","kilotonnes","261031.3341","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2018","2018","kilotonnes","260460.6381","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2019","2019","kilotonnes","259911.1427","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2020","2020","kilotonnes","261235.0713","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1961","1961","kilotonnes","37291.0735","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1962","1962","kilotonnes","37851.9256","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1963","1963","kilotonnes","38269.3012","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1964","1964","kilotonnes","38634.0207","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1965","1965","kilotonnes","39161.0272","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1966","1966","kilotonnes","39315.5878","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1967","1967","kilotonnes","38610.2989","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1968","1968","kilotonnes","40188.8514","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1969","1969","kilotonnes","40704.2706","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1970","1970","kilotonnes","41486.9677","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1971","1971","kilotonnes","44403.4797","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1972","1972","kilotonnes","45014.753","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1973","1973","kilotonnes","45486.3828","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1974","1974","kilotonnes","46027.2512","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1975","1975","kilotonnes","46617.2513","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1976","1976","kilotonnes","48645.8992","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1977","1977","kilotonnes","50387.464","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1978","1978","kilotonnes","48871.511","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1979","1979","kilotonnes","51577.2631","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1980","1980","kilotonnes","54143.0828","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1981","1981","kilotonnes","56209.6713","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1982","1982","kilotonnes","57123.6803","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1983","1983","kilotonnes","58240.5189","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1984","1984","kilotonnes","62122.9569","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1985","1985","kilotonnes","64277.3487","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1986","1986","kilotonnes","68153.5955","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1987","1987","kilotonnes","69202.8029","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1988","1988","kilotonnes","71358.3073","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1989","1989","kilotonnes","75205.5867","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1990","1990","kilotonnes","76155.3925","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1991","1991","kilotonnes","81491.4964","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1992","1992","kilotonnes","77911.1057","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1993","1993","kilotonnes","78844.6561","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1994","1994","kilotonnes","80900.9351","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1995","1995","kilotonnes","82464.1755","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1996","1996","kilotonnes","85030.5556","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1997","1997","kilotonnes","86196.7139","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1998","1998","kilotonnes","89245.7989","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","1999","1999","kilotonnes","89169.5078","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2000","2000","kilotonnes","90330.9266","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2001","2001","kilotonnes","93263.307","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2002","2002","kilotonnes","94866.6792","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2003","2003","kilotonnes","95674.536","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2004","2004","kilotonnes","98332.0338","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2005","2005","kilotonnes","101125.0321","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2006","2006","kilotonnes","102767.3817","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2007","2007","kilotonnes","106203.8683","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2008","2008","kilotonnes","107490.3621","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2009","2009","kilotonnes","109756.7916","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2010","2010","kilotonnes","112269.3221","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2011","2011","kilotonnes","115049.3425","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2012","2012","kilotonnes","116819.5025","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2013","2013","kilotonnes","118429.9769","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2014","2014","kilotonnes","120079.417","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2015","2015","kilotonnes","123895.895","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2016","2016","kilotonnes","127224.5806","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2017","2017","kilotonnes","129305.6591","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2018","2018","kilotonnes","132823.5699","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2019","2019","kilotonnes","132569.4555","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2020","2020","kilotonnes","133302.269","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1961","1961","kilotonnes","244311.6463","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1962","1962","kilotonnes","246206.5713","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1963","1963","kilotonnes","246453.5956","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1964","1964","kilotonnes","249305.7814","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1965","1965","kilotonnes","253028.5282","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1966","1966","kilotonnes","253851.6964","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1967","1967","kilotonnes","259065.8672","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1968","1968","kilotonnes","262490.5601","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1969","1969","kilotonnes","265083.3554","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1970","1970","kilotonnes","260525.4577","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1971","1971","kilotonnes","261814.7145","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1972","1972","kilotonnes","254155.2951","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1973","1973","kilotonnes","245639.0596","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1974","1974","kilotonnes","248591.6384","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1975","1975","kilotonnes","253115.5884","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1976","1976","kilotonnes","251698.3888","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1977","1977","kilotonnes","246224.5996","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1978","1978","kilotonnes","248410.6909","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1979","1979","kilotonnes","252672.2334","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1980","1980","kilotonnes","259156.0162","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1981","1981","kilotonnes","261334.0735","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1982","1982","kilotonnes","266068.709","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1983","1983","kilotonnes","263645.8252","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1984","1984","kilotonnes","264812.7904","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1985","1985","kilotonnes","265458.0106","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1986","1986","kilotonnes","267927.7148","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1987","1987","kilotonnes","270969.8432","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1988","1988","kilotonnes","275612.8548","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1989","1989","kilotonnes","283339.8782","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1990","1990","kilotonnes","284350.1091","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1991","1991","kilotonnes","276085.2252","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1992","1992","kilotonnes","258478.1669","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1993","1993","kilotonnes","246434.5047","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1994","1994","kilotonnes","240876.5917","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1995","1995","kilotonnes","230004.9354","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1996","1996","kilotonnes","224854.1055","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1997","1997","kilotonnes","219746.1933","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1998","1998","kilotonnes","219353.4438","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","1999","1999","kilotonnes","220432.7355","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2000","2000","kilotonnes","220791.6206","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2001","2001","kilotonnes","213709.4373","E","Estimated value"
