Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1975","1975","kg CO2eq/kg product","119.4059","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1976","1976","kg CO2eq/kg product","116.7621","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1977","1977","kg CO2eq/kg product","116.1646","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1978","1978","kg CO2eq/kg product","117.5933","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1979","1979","kg CO2eq/kg product","115.1806","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1980","1980","kg CO2eq/kg product","114.1934","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1981","1981","kg CO2eq/kg product","111.0743","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1982","1982","kg CO2eq/kg product","106.0474","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1983","1983","kg CO2eq/kg product","106.5931","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1984","1984","kg CO2eq/kg product","103.6967","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1985","1985","kg CO2eq/kg product","101.164","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1986","1986","kg CO2eq/kg product","99.3625","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1987","1987","kg CO2eq/kg product","98.5662","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1988","1988","kg CO2eq/kg product","94.955","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1989","1989","kg CO2eq/kg product","94.7351","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1990","1990","kg CO2eq/kg product","93.9719","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1991","1991","kg CO2eq/kg product","90.1512","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1992","1992","kg CO2eq/kg product","91.2738","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1993","1993","kg CO2eq/kg product","88.3313","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1994","1994","kg CO2eq/kg product","85.4589","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1995","1995","kg CO2eq/kg product","83.5017","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1996","1996","kg CO2eq/kg product","88.0419","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1997","1997","kg CO2eq/kg product","81.0556","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1998","1998","kg CO2eq/kg product","81.343","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1999","1999","kg CO2eq/kg product","76.4194","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2000","2000","kg CO2eq/kg product","75.9542","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2001","2001","kg CO2eq/kg product","76.7903","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2002","2002","kg CO2eq/kg product","75.1981","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2003","2003","kg CO2eq/kg product","75.6146","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2004","2004","kg CO2eq/kg product","74.3121","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2005","2005","kg CO2eq/kg product","73.2411","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2006","2006","kg CO2eq/kg product","70.4856","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2007","2007","kg CO2eq/kg product","68.8173","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2008","2008","kg CO2eq/kg product","68.8093","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2009","2009","kg CO2eq/kg product","71.525","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2010","2010","kg CO2eq/kg product","67.8959","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2011","2011","kg CO2eq/kg product","67.2929","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2012","2012","kg CO2eq/kg product","66.8663","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2013","2013","kg CO2eq/kg product","66.0388","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2014","2014","kg CO2eq/kg product","66.1372","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2015","2015","kg CO2eq/kg product","65.377","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2016","2016","kg CO2eq/kg product","65.2795","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2017","2017","kg CO2eq/kg product","63.0725","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2018","2018","kg CO2eq/kg product","61.1115","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2019","2019","kg CO2eq/kg product","63.0212","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2020","2020","kg CO2eq/kg product","62.3888","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1961","1961","kg CO2eq/kg product","2.0882","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1962","1962","kg CO2eq/kg product","2.0661","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1963","1963","kg CO2eq/kg product","2.0496","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1964","1964","kg CO2eq/kg product","2.0388","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1965","1965","kg CO2eq/kg product","2.0383","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1966","1966","kg CO2eq/kg product","2.0352","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1967","1967","kg CO2eq/kg product","2.0874","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1968","1968","kg CO2eq/kg product","2.0547","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1969","1969","kg CO2eq/kg product","2.0446","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1970","1970","kg CO2eq/kg product","2.1173","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1971","1971","kg CO2eq/kg product","2.1437","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1972","1972","kg CO2eq/kg product","2.1372","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1973","1973","kg CO2eq/kg product","2.1185","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1974","1974","kg CO2eq/kg product","2.0539","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1975","1975","kg CO2eq/kg product","2.0068","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1976","1976","kg CO2eq/kg product","1.9973","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1977","1977","kg CO2eq/kg product","1.9994","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1978","1978","kg CO2eq/kg product","1.9023","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1979","1979","kg CO2eq/kg product","1.9191","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1980","1980","kg CO2eq/kg product","1.967","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1981","1981","kg CO2eq/kg product","1.9229","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1982","1982","kg CO2eq/kg product","1.8875","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1983","1983","kg CO2eq/kg product","1.7689","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1984","1984","kg CO2eq/kg product","1.7763","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1985","1985","kg CO2eq/kg product","1.7367","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1986","1986","kg CO2eq/kg product","1.7664","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1987","1987","kg CO2eq/kg product","1.7828","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1988","1988","kg CO2eq/kg product","1.7695","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1989","1989","kg CO2eq/kg product","1.7552","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1990","1990","kg CO2eq/kg product","1.7278","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1991","1991","kg CO2eq/kg product","1.8273","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1992","1992","kg CO2eq/kg product","1.6829","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1993","1993","kg CO2eq/kg product","1.6301","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1994","1994","kg CO2eq/kg product","1.5951","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1995","1995","kg CO2eq/kg product","1.5036","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1996","1996","kg CO2eq/kg product","1.4676","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1997","1997","kg CO2eq/kg product","1.4354","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1998","1998","kg CO2eq/kg product","1.4304","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","1999","1999","kg CO2eq/kg product","1.3745","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2000","2000","kg CO2eq/kg product","1.3553","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2001","2001","kg CO2eq/kg product","1.3435","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2002","2002","kg CO2eq/kg product","1.336","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2003","2003","kg CO2eq/kg product","1.2989","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2004","2004","kg CO2eq/kg product","1.2915","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2005","2005","kg CO2eq/kg product","1.2814","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2006","2006","kg CO2eq/kg product","1.2653","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2007","2007","kg CO2eq/kg product","1.2571","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2008","2008","kg CO2eq/kg product","1.2438","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2009","2009","kg CO2eq/kg product","1.2321","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2010","2010","kg CO2eq/kg product","1.2138","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2011","2011","kg CO2eq/kg product","1.197","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2012","2012","kg CO2eq/kg product","1.1795","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2013","2013","kg CO2eq/kg product","1.092","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2014","2014","kg CO2eq/kg product","1.0528","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2015","2015","kg CO2eq/kg product","1.0678","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2016","2016","kg CO2eq/kg product","1.0588","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2017","2017","kg CO2eq/kg product","1.0253","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2018","2018","kg CO2eq/kg product","1.0029","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2019","2019","kg CO2eq/kg product","0.9835","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02212","Raw milk of buffalo","2020","2020","kg CO2eq/kg product","0.9916","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1961","1961","kg CO2eq/kg product","49.553","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1962","1962","kg CO2eq/kg product","48.8539","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1963","1963","kg CO2eq/kg product","48.9184","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1964","1964","kg CO2eq/kg product","49.6975","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1965","1965","kg CO2eq/kg product","50.209","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1966","1966","kg CO2eq/kg product","49.6739","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1967","1967","kg CO2eq/kg product","49.1469","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1968","1968","kg CO2eq/kg product","48.3564","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1969","1969","kg CO2eq/kg product","49.3167","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1970","1970","kg CO2eq/kg product","47.0564","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1971","1971","kg CO2eq/kg product","46.4685","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1972","1972","kg CO2eq/kg product","44.901","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1973","1973","kg CO2eq/kg product","45.4777","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1974","1974","kg CO2eq/kg product","48.3324","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1975","1975","kg CO2eq/kg product","47.6919","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1976","1976","kg CO2eq/kg product","47.3488","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1977","1977","kg CO2eq/kg product","46.1391","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1978","1978","kg CO2eq/kg product","45.8658","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1979","1979","kg CO2eq/kg product","46.9104","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1980","1980","kg CO2eq/kg product","45.8896","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1981","1981","kg CO2eq/kg product","44.5439","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1982","1982","kg CO2eq/kg product","45.1886","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1983","1983","kg CO2eq/kg product","43.3539","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1984","1984","kg CO2eq/kg product","43.3972","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1985","1985","kg CO2eq/kg product","42.6746","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1986","1986","kg CO2eq/kg product","43.0528","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1987","1987","kg CO2eq/kg product","42.6603","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1988","1988","kg CO2eq/kg product","41.438","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1989","1989","kg CO2eq/kg product","41.4519","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1990","1990","kg CO2eq/kg product","40.4281","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1991","1991","kg CO2eq/kg product","39.7976","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1992","1992","kg CO2eq/kg product","37.2882","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1993","1993","kg CO2eq/kg product","35.5336","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1994","1994","kg CO2eq/kg product","34.2378","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1995","1995","kg CO2eq/kg product","32.9009","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1996","1996","kg CO2eq/kg product","32.8851","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1997","1997","kg CO2eq/kg product","31.3667","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1998","1998","kg CO2eq/kg product","30.2556","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","1999","1999","kg CO2eq/kg product","30.1648","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2000","2000","kg CO2eq/kg product","29.5348","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2001","2001","kg CO2eq/kg product","28.6104","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2002","2002","kg CO2eq/kg product","28.7232","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2003","2003","kg CO2eq/kg product","28.5116","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2004","2004","kg CO2eq/kg product","28.7421","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2005","2005","kg CO2eq/kg product","28.4943","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2006","2006","kg CO2eq/kg product","27.6156","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2007","2007","kg CO2eq/kg product","26.4919","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2008","2008","kg CO2eq/kg product","26.2689","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2009","2009","kg CO2eq/kg product","25.9116","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2010","2010","kg CO2eq/kg product","24.9822","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2011","2011","kg CO2eq/kg product","25.3273","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2012","2012","kg CO2eq/kg product","25.9382","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2013","2013","kg CO2eq/kg product","26.212","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","25.2933","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2015","2015","kg CO2eq/kg product","25.3235","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2016","2016","kg CO2eq/kg product","25.0933","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2017","2017","kg CO2eq/kg product","25.1698","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2018","2018","kg CO2eq/kg product","24.845","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2019","2019","kg CO2eq/kg product","25.0006","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2020","2020","kg CO2eq/kg product","24.3914","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1961","1961","kg CO2eq/kg product","5.8702","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1962","1962","kg CO2eq/kg product","5.8773","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1963","1963","kg CO2eq/kg product","5.697","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1964","1964","kg CO2eq/kg product","5.6662","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1965","1965","kg CO2eq/kg product","5.5217","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1966","1966","kg CO2eq/kg product","5.4729","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1967","1967","kg CO2eq/kg product","5.6988","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1968","1968","kg CO2eq/kg product","5.887","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1969","1969","kg CO2eq/kg product","5.7977","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1970","1970","kg CO2eq/kg product","5.8139","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1971","1971","kg CO2eq/kg product","5.7776","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1972","1972","kg CO2eq/kg product","5.6555","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1973","1973","kg CO2eq/kg product","5.688","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1974","1974","kg CO2eq/kg product","5.6465","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1975","1975","kg CO2eq/kg product","5.6174","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1976","1976","kg CO2eq/kg product","5.535","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02291","Raw milk of sheep","1977","1977","kg CO2eq/kg product","5.474","E","Estimated value"
